TRXNBR,TRXDT,SUP_CODE,CUSTNAME,REFERENCE,Year,REF_TYPE,DESCRIPTION,EXTENDED_AMOUNT,DESC2,DESC3,CC,DPTNBR
121010013422482,6-Apr-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB008755-HO,2023,ARB,Rebate,"63,642.60",Unconditional Rebate,,21650,0450
121010013414696,31-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP003055-HO,2023,ADP,Display,"54,545.45",Display Fee,0450_Fix amt Mar 2023,21650,0450
121010013414699,31-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST003189-HO,2023,NST,ส่วนลดพิเศษ,"23,954.55",New Store Opening,0450_Fix amt Mar 2023,21650,0450
121010013414698,31-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT001025-HO,2023,NIT,Entrance Fee,"10,909.09",New Item,0450_Fix amt Mar 2023,21650,0450
121010013414697,31-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MANI003189-HO,2023,ANI,ส่วนลดพิเศษ,"6,181.82",Anniversary,0450_Fix amt Mar 2023,21650,0450
121010013414700,31-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST001966-HO,2023,RST,ส่วนลดพิเศษ,"11,590.91",Store Renovate,0450_Fix amt Mar 2023,21650,0450
121010013411586,30-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN001269-HO,2023,SEN,รายการส่งเสริมการขาย,"52,110.90",Seasonal Support,,21650,0450
121010013411585,30-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS003031-HO,2023,OTS,Sale Promotion Income,"72,955.26",Other Promotion Service,,21650,0450
121010013411583,30-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB007619-HO,2023,ARB,Rebate,"217,128.75",Unconditional Rebate,,21650,0450
121010013411584,30-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000410-HO,2023,DTS,Data Sharing,"12,159.21",Data Sharing Fee,,21650,0450
121010013393491,16-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS002805-HO,2023,OTS,Sale Promotion Income,"43,715.24",Other Promotion Service,,21650,0450
121010013393492,16-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN001143-HO,2023,SEN,รายการส่งเสริมการขาย,"31,225.17",Seasonal Support,,21650,0450
121010013393490,16-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000374-HO,2023,DTS,Data Sharing,"7,285.87",Data Sharing Fee,,21650,0450
121010013393489,16-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB007064-HO,2023,ARB,Rebate,"130,104.89",Unconditional Rebate,,21650,0450
121010013382953,9-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB006176-HO,2023,ARB,Rebate,"110,378.04",Unconditional Rebate,,21650,0450
121010013382956,9-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN001017-HO,2023,SEN,รายการส่งเสริมการขาย,"26,490.73",Seasonal Support,,21650,0450
121010013382955,9-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS002476-HO,2023,OTS,Sale Promotion Income,"37,087.02",Other Promotion Service,,21650,0450
121010013382954,9-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000335-HO,2023,DTS,Data Sharing,"6,181.17",Data Sharing Fee,,21650,0450
121010013375165,2-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS002154-HO,2023,OTS,Sale Promotion Income,"39,705.30",Other Promotion Service,,21650,0450
121010013375164,2-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000292-HO,2023,DTS,Data Sharing,"6,617.55",Data Sharing Fee,,21650,0450
121010013375163,2-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB005403-HO,2023,ARB,Rebate,"118,170.54",Unconditional Rebate,,21650,0450
121010013375166,2-Mar-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN000898-HO,2023,SEN,รายการส่งเสริมการขาย,"28,360.93",Seasonal Support,,21650,0450
121010013370727,27-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNIT000647-HO,2023,NIT,Entrance Fee,"10,909.09",New Item,0450_Fix amt Feb 2023,21650,0450
121010013370728,27-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MNST002090-HO,2023,NST,ส่วนลดพิเศษ,"23,954.55",New Store Opening,0450_Fix amt Feb 2023,21650,0450
121010013370725,27-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MADP001954-HO,2023,ADP,Display,"54,545.45",Display Fee,0450_Fix amt Feb 2023,21650,0450
121010013370729,27-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MRST001288-HO,2023,RST,ส่วนลดพิเศษ,"11,590.91",Store Renovate,0450_Fix amt Feb 2023,21650,0450
121010013370726,27-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,A1D04-MANI002080-HO,2023,ANI,ส่วนลดพิเศษ,"6,181.82",Anniversary,0450_Fix amt Feb 2023,21650,0450
121010013358268,23-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS001811-HO,2023,OTS,Sale Promotion Income,"17,637.51",Other Promotion Service,,21650,0450
121010013358269,23-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN000734-HO,2023,SEN,รายการส่งเสริมการขาย,"12,598.22",Seasonal Support,,21650,0450
121010013358267,23-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000241-HO,2023,DTS,Data Sharing,"2,939.59",Data Sharing Fee,,21650,0450
121010013358266,23-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB004535-HO,2023,ARB,Rebate,"52,492.60",Unconditional Rebate,,21650,0450
121010013348418,16-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS001531-HO,2023,OTS,Sale Promotion Income,"16,112.42",Other Promotion Service,,21650,0450
121010013348419,16-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN000620-HO,2023,SEN,รายการส่งเสริมการขาย,"11,508.87",Seasonal Support,,21650,0450
121010013348417,16-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000203-HO,2023,DTS,Data Sharing,"2,685.40",Data Sharing Fee,,21650,0450
121010013348416,16-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB003793-HO,2023,ARB,Rebate,"47,953.63",Unconditional Rebate,,21650,0450
121010013340219,11-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN000507-HO,2023,SEN,รายการส่งเสริมการขาย,"50,947.05",Seasonal Support,,21650,0450
121010013340217,11-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000166-HO,2023,DTS,Data Sharing,"11,887.65",Data Sharing Fee,,21650,0450
121010013340218,11-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS001250-HO,2023,OTS,Sale Promotion Income,"71,325.88",Other Promotion Service,,21650,0450
121010013340216,11-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB003067-HO,2023,ARB,Rebate,"212,279.39",Unconditional Rebate,,21650,0450
121010013331445,2-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MSEN000324-HO,2023,SEN,รายการส่งเสริมการขาย,"119,815.65",Seasonal Support,,21650,0450
121010013331443,2-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MDTS000101-HO,2023,DTS,Data Sharing,"27,956.98",Data Sharing Fee,,21650,0450
121010013331442,2-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MARB001861-HO,2023,ARB,Rebate,"499,231.87",Unconditional Rebate,,21650,0450
121010013331444,2-Feb-23,6300441,เอเซี่ยนฟู้ดกรุ๊ป (ไทยแลนด์) บจก.,P1D04-MOTS000744-HO,2023,OTS,Sale Promotion Income,"167,741.91",Other Promotion Service,,21650,0450
121010013859715,12-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,A1D05-MANI002215-HO,2023,ANI,ส่วนลดพิเศษ,"15,000.00",Anniversary,Anniversary_2023,21760,0560
121010013859716,12-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,A1D05-MCRB001063-HO,2023,CRB,Rebate,"18,797.51",Conditional Rebate,Step Rebate 2023,21760,0560
121010013854215,11-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006813-HO,2023,GCS,ส่วนลด,333.47,Guarantee GP/Compensation,,21760,0560
121010013854217,11-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT008175-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,83.37,Non Return Discount,,21760,0560
121010013854213,11-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB032773-HO,2023,ARB,Rebate,229.26,Unconditional Rebate,,21760,0560
121010013854216,11-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF005087-HO,2023,MMF,Sale Promotion Income,83.37,Merchandise Marketing Fund,,21760,0560
121010013854214,11-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF004130-HO,2023,COF,รายการส่งเสริมการขาย,83.37,Cooperate Coupons Support,,21760,0560
121010013845303,4-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT008092-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,800.93,Non Return Discount,,21760,0560
121010013845300,4-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF004085-HO,2023,COF,รายการส่งเสริมการขาย,800.93,Cooperate Coupons Support,,21760,0560
121010013845302,4-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF005030-HO,2023,MMF,Sale Promotion Income,800.93,Merchandise Marketing Fund,,21760,0560
121010013845301,4-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006775-HO,2023,GCS,ส่วนลด,"3,203.73",Guarantee GP/Compensation,,21760,0560
121010013845299,4-Jan-24,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB032381-HO,2023,ARB,Rebate,"2,202.56",Unconditional Rebate,,21760,0560
121010013839447,28-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF004008-HO,2023,COF,รายการส่งเสริมการขาย,546.65,Cooperate Coupons Support,,21760,0560
121010013839450,28-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT007926-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,546.65,Non Return Discount,,21760,0560
121010013839449,28-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004933-HO,2023,MMF,Sale Promotion Income,546.65,Merchandise Marketing Fund,,21760,0560
121010013839446,28-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB031743-HO,2023,ARB,Rebate,"1,503.29",Unconditional Rebate,,21760,0560
121010013839448,28-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006740-HO,2023,GCS,ส่วนลด,"2,186.60",Guarantee GP/Compensation,,21760,0560
121010013818385,21-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB031151-HO,2023,ARB,Rebate,"2,963.97",Unconditional Rebate,,21760,0560
121010013818389,21-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT007743-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,"1,077.81",Non Return Discount,,21760,0560
121010013818388,21-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004822-HO,2023,MMF,Sale Promotion Income,"1,077.81",Merchandise Marketing Fund,,21760,0560
121010013818386,21-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003912-HO,2023,COF,รายการส่งเสริมการขาย,"1,077.81",Cooperate Coupons Support,,21760,0560
121010013818387,21-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006182-HO,2023,GCS,ส่วนลด,"4,311.24",Guarantee GP/Compensation,,21760,0560
121010013810583,14-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB030401-HO,2023,ARB,Rebate,"1,098.17",Unconditional Rebate,,21760,0560
121010013810584,14-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003831-HO,2023,COF,รายการส่งเสริมการขาย,399.34,Cooperate Coupons Support,,21760,0560
121010013810585,14-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006171-HO,2023,GCS,ส่วนลด,"1,597.34",Guarantee GP/Compensation,,21760,0560
121010013810587,14-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT007571-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,399.34,Non Return Discount,,21760,0560
121010013810586,14-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004723-HO,2023,MMF,Sale Promotion Income,399.34,Merchandise Marketing Fund,,21760,0560
121010013805800,13-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,A1D05-MANI001985-HO,2023,ANI,ส่วนลดพิเศษ,"15,000.00",Anniversary,Anniversary_2023,21760,0560
121010013800383,7-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004630-HO,2023,MMF,Sale Promotion Income,20.84,Merchandise Marketing Fund,,21760,0560
121010013800382,7-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006159-HO,2023,GCS,ส่วนลด,83.37,Guarantee GP/Compensation,,21760,0560
121010013800381,7-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003753-HO,2023,COF,รายการส่งเสริมการขาย,20.84,Cooperate Coupons Support,,21760,0560
121010013800380,7-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB029851-HO,2023,ARB,Rebate,57.31,Unconditional Rebate,,21760,0560
121010013800384,7-Dec-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT007402-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,20.84,Non Return Discount,,21760,0560
121010013794232,30-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004525-HO,2023,MMF,Sale Promotion Income,360.00,Merchandise Marketing Fund,,21760,0560
121010013794233,30-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT007226-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,360.00,Non Return Discount,,21760,0560
121010013794231,30-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS006096-HO,2023,GCS,ส่วนลด,"1,439.98",Guarantee GP/Compensation,,21760,0560
121010013794230,30-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003671-HO,2023,COF,รายการส่งเสริมการขาย,360.00,Cooperate Coupons Support,,21760,0560
121010013794229,30-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB029054-HO,2023,ARB,Rebate,989.99,Unconditional Rebate,,21760,0560
121010013771358,23-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004411-HO,2023,MMF,Sale Promotion Income,546.65,Merchandise Marketing Fund,,21760,0560
121010013771357,23-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS005244-HO,2023,GCS,ส่วนลด,"2,186.60",Guarantee GP/Compensation,,21760,0560
121010013771355,23-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB028141-HO,2023,ARB,Rebate,"1,503.29",Unconditional Rebate,,21760,0560
121010013771356,23-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003581-HO,2023,COF,รายการส่งเสริมการขาย,546.65,Cooperate Coupons Support,,21760,0560
121010013771359,23-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT007042-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,546.65,Non Return Discount,,21760,0560
121010013759674,16-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004317-HO,2023,MMF,Sale Promotion Income,317.47,Merchandise Marketing Fund,,21760,0560
121010013759675,16-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT006885-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,317.47,Non Return Discount,,21760,0560
121010013759673,16-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS005218-HO,2023,GCS,ส่วนลด,"1,269.90",Guarantee GP/Compensation,,21760,0560
121010013759672,16-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003500-HO,2023,COF,รายการส่งเสริมการขาย,317.47,Cooperate Coupons Support,,21760,0560
121010013759671,16-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB027748-HO,2023,ARB,Rebate,873.05,Unconditional Rebate,,21760,0560
121010013750304,9-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS005204-HO,2023,GCS,ส่วนลด,"3,218.43",Guarantee GP/Compensation,,21760,0560
121010013750306,9-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT006715-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,804.61,Non Return Discount,,21760,0560
121010013750303,9-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003421-HO,2023,COF,รายการส่งเสริมการขาย,804.61,Cooperate Coupons Support,,21760,0560
121010013750302,9-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB027186-HO,2023,ARB,Rebate,"2,212.67",Unconditional Rebate,,21760,0560
121010013750305,9-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004224-HO,2023,MMF,Sale Promotion Income,804.61,Merchandise Marketing Fund,,21760,0560
121010013743013,2-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004125-HO,2023,MMF,Sale Promotion Income,611.18,Merchandise Marketing Fund,,21760,0560
121010013743012,2-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS005169-HO,2023,GCS,ส่วนลด,"2,444.72",Guarantee GP/Compensation,,21760,0560
121010013743010,2-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB026436-HO,2023,ARB,Rebate,"1,680.75",Unconditional Rebate,,21760,0560
121010013743014,2-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT006537-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,611.18,Non Return Discount,,21760,0560
121010013743011,2-Nov-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003338-HO,2023,COF,รายการส่งเสริมการขาย,611.18,Cooperate Coupons Support,,21760,0560
121010013726643,26-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT006364-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,737.65,Non Return Discount,,21760,0560
121010013726640,26-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003256-HO,2023,COF,รายการส่งเสริมการขาย,737.65,Cooperate Coupons Support,,21760,0560
121010013726642,26-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF004023-HO,2023,MMF,Sale Promotion Income,737.65,Merchandise Marketing Fund,,21760,0560
121010013726641,26-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS004783-HO,2023,GCS,ส่วนลด,"2,950.61",Guarantee GP/Compensation,,21760,0560
121010013726639,26-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB025790-HO,2023,ARB,Rebate,"2,028.54",Unconditional Rebate,,21760,0560
121010013711056,12-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF003843-HO,2023,MMF,Sale Promotion Income,380.08,Merchandise Marketing Fund,,21760,0560
121010013711053,12-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB024643-HO,2023,ARB,Rebate,"1,045.23",Unconditional Rebate,,21760,0560
121010013711055,12-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS004761-HO,2023,GCS,ส่วนลด,"1,520.33",Guarantee GP/Compensation,,21760,0560
121010013711054,12-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003112-HO,2023,COF,รายการส่งเสริมการขาย,380.08,Cooperate Coupons Support,,21760,0560
121010013711057,12-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT006072-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,380.08,Non Return Discount,,21760,0560
121010013700282,5-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF003731-HO,2023,MMF,Sale Promotion Income,446.79,Merchandise Marketing Fund,,21760,0560
121010013700279,5-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB024032-HO,2023,ARB,Rebate,"1,228.67",Unconditional Rebate,,21760,0560
121010013700280,5-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF003024-HO,2023,COF,รายการส่งเสริมการขาย,446.79,Cooperate Coupons Support,,21760,0560
121010013700283,5-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MNRT005894-HO,2023,NRT,ส่วนลดไม่คืนสินค้า,446.79,Non Return Discount,,21760,0560
121010013700281,5-Oct-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MGCS004708-HO,2023,GCS,ส่วนลด,"1,787.16",Guarantee GP/Compensation,,21760,0560
121010013694201,28-Sep-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MMMF003632-HO,2023,MMF,Sale Promotion Income,400.84,Merchandise Marketing Fund,,21760,0560
121010013694199,28-Sep-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MCOF002945-HO,2023,COF,รายการส่งเสริมการขาย,400.84,Cooperate Coupons Support,,21760,0560
121010013694198,28-Sep-23,6003053,แบล็ค แซลมอล อินเตอร์เนชั่นแนล ฟู้ดส์ บจก.,P1D05-MARB023244-HO,2023,ARB,Rebate,"1,102.31",Unconditional Rebate,,21760,0560
